MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
35076,Juuni Taisen,6.55,Action,Juni Taisen:Zodiac War,十二大戦,TV,12,"Oct 3, 2017 to Dec 19, 2017",Fall 2017,"Sotsu, Mainichi Broadcasting System, AT-X, Studio Mausu, Tokyo MX, Avex Pictures, Shueisha, BS11, GYAO!, A-Sketch",Funimation,Graphinica,Novel,24 min. per ep.,R - 17+ (violence & profanity),5644.0,649,224045,492,16699,135709,5143,14011,52483,3580.0,6924.0,18193.0,33508.0,25076.0,13209.0,6640.0,2860.0,1335.0,813.0
35078,Mitsuboshi Colors,7.43,"Comedy, Shounen, Slice of Life",Mitsuboshi Colors,三ツ星カラーズ,TV,12,"Jan 7, 2018 to Mar 25, 2018",Winter 2018,"Frontier Works, Movic, AT-X, Grooove, Hakuhodo DY Music & Pictures, Kadokawa Media House, Kadokawa",Sentai Filmworks,SILVER LINK.,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1812.0,1741,75163,286,7526,28596,3523,5029,30489,1936.0,3034.0,7246.0,7758.0,3519.0,1535.0,477.0,205.0,89.0,81.0
35079,Kino no Tabi: The Beautiful World - The Animated Series,7.58,"Action, Adventure, Slice of Life",Kino's Journey -the Beautiful World- the Animated Series,キノの旅 -the Beautiful World- the Animated Series,TV,12,"Oct 6, 2017 to Dec 22, 2017",Fall 2017,"Movic, Magic Capsule, ASCII Media Works, NBCUniversal Entertainment Japan, Egg Firm, Crunchyroll SC Anime Fund",Funimation,Lerche,Light novel,23 min. per ep.,R - 17+ (violence & profanity),1337.0,1043,143354,798,12522,68248,6295,8310,47979,5174.0,9280.0,18284.0,15978.0,6322.0,2846.0,1082.0,388.0,156.0,181.0
35180,3-gatsu no Lion 2nd Season,9.0,"Drama, Game, Seinen, Slice of Life",March Comes In Like A Lion 2nd Season,3月のライオン 第2シリーズ,TV,22,"Oct 14, 2017 to Mar 31, 2018",Fall 2017,"Aniplex, Dentsu, NHK, Hakusensha, Asmik Ace, Toy's Factory",Aniplex of America,Shaft,Manga,25 min. per ep.,PG-13 - Teens 13 or older,10.0,545,266243,11133,20273,148885,7103,3166,86816,52442.0,42572.0,23376.0,8143.0,2371.0,934.0,326.0,165.0,90.0,799.0
35203,Isekai wa Smartphone to Tomo ni.,6.24,"Adventure, Harem, Comedy, Magic, Romance, Fantasy",In Another World With My Smartphone,異世界はスマートフォンとともに。,TV,12,"Jul 11, 2017 to Sep 26, 2017",Summer 2017,"Sotsu, MediaNet, Pony Canyon, AT-X, Asmik Ace, Hobby Japan, 81 Produce, Tokyo MX, Exit Tunes",Funimation,Production Reed,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,7150.0,389,346386,2207,18304,257027,4254,23920,42881,14139.0,14762.0,27814.0,44750.0,35911.0,24934.0,16883.0,11333.0,8489.0,8955.0
35240,Princess Principal,7.71,"Action, Mystery, Historical",Princess Principal,プリンセス・プリンシパル,TV,12,"Jul 9, 2017 to Sep 24, 2017",Summer 2017,"Bandai Visual, Lantis, Movic, Tokyo MX, Q-Tec, Hakuhodo DY Music & Pictures, Medicos Entertainment",Sentai Filmworks,"Actas, Studio 3Hz",Original,25 min. per ep.,R - 17+ (violence & profanity),1005.0,954,155342,3091,12381,71772,6051,6986,58152,6027.0,9583.0,19665.0,15868.0,6026.0,2389.0,829.0,304.0,132.0,122.0
35241,Konohana Kitan,7.56,"Slice of Life, Fantasy, Seinen, Shoujo Ai",Konohana Kitan,このはな綺譚,TV,12,"Oct 4, 2017 to Dec 20, 2017",Fall 2017,"Genco, Lantis, AT-X, GAGA, Memory-Tech, Studio Mausu, DeNA, Kadokawa, Melonbooks",Funimation,Lerche,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1406.0,1311,109029,551,10023,43371,4617,7047,43971,3485.0,5328.0,10319.0,10411.0,4760.0,2325.0,752.0,233.0,112.0,115.0
35247,Owarimonogatari 2nd Season,8.93,"Mystery, Comedy, Supernatural, Vampire",Owarimonogatari Second Season,終物語,TV,7,"Aug 12, 2017 to Aug 13, 2017",Summer 2017,"Aniplex, Kodansha",Aniplex of America,Shaft,Light novel,22 min. per ep.,R - 17+ (violence & profanity),17.0,521,270878,6113,11467,159101,3700,1697,94913,47996.0,41520.0,24216.0,8808.0,2687.0,912.0,358.0,149.0,107.0,1122.0
35248,18if,6.17,"Mystery, Supernatural",18if,18if,TV,13,"Jul 7, 2017 to Sep 29, 2017",Summer 2017,"Sotsu, DLE, BS Fuji, Tokyo MX, Mobcast, RAY",Funimation,Gonzo,Game,23 min. per ep.,R - 17+ (violence & profanity),7490.0,2353,46598,89,3973,17927,2263,7453,14982,570.0,866.0,1989.0,3717.0,3859.0,2853.0,1805.0,827.0,515.0,368.0
35250,Urahara,5.79,"Comedy, Fantasy, Psychological, Sci-Fi",Urahara,URAHARA,TV,12,"Oct 4, 2017 to Dec 20, 2017",Fall 2017,"VAP, Sotsu, bilibili, Crunchyroll SC Anime Fund",Funimation,"Shirogumi, EMT Squared",Web manga,23 min. per ep.,PG-13 - Teens 13 or older,8878.0,2979,30156,44,2646,6136,1601,6791,12982,224.0,189.0,538.0,1169.0,1607.0,1703.0,1148.0,587.0,339.0,260.0
35252,Hatena☆Illusion,5.37,"Comedy, Supernatural, Romance, Ecchi",Hatena Illusion,はてな☆イリュージョン,TV,12,"Jan 9, 2020 to Jun 4, 2020",Winter 2020,"Shueisha, bilibili, Bandai Namco Arts",Funimation,Children's Playground Entertainment,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,10001.0,2997,29551,25,3382,9560,1134,5842,9633,275.0,170.0,560.0,1450.0,2338.0,2356.0,1694.0,839.0,472.0,315.0
35330,Poputepipikku,7.27,"Comedy, Dementia, Parody",Pop Team Epic,ポプテピピック,TV,12,"Jan 7, 2018 to Mar 25, 2018",Winter 2018,King Records,"Funimation, Sentai Filmworks",Kamikaze Douga,4-koma manga,12 min. per ep.,PG-13 - Teens 13 or older,2459.0,884,168467,1077,20586,84386,10347,19383,33765,10377.0,8624.0,17640.0,20968.0,11077.0,5565.0,3200.0,1672.0,1325.0,1777.0
35334,ClassicaLoid 2nd Season,6.5,"Music, Comedy",ClassicaLoid 2,クラシカロイド 第2シリーズ,TV,25,"Oct 7, 2017 to Mar 24, 2018",Fall 2017,"NHK, Bandai Namco Pictures",Sentai Filmworks,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,5876.0,6005,6019,17,480,1865,300,453,2921,92.0,89.0,224.0,427.0,344.0,220.0,81.0,40.0,32.0,30.0
35413,Imouto sae Ireba Ii.,7.38,"Comedy, Romance",A Sister's All You Need,妹さえいればいい。,TV,12,"Oct 8, 2017 to Dec 24, 2017",Fall 2017,"Bandai Visual, Lantis, Shochiku, Bushiroad, Hakuhodo DY Music & Pictures, BS11, Shogakukan",Funimation,SILVER LINK.,Light novel,23 min. per ep.,R+ - Mild Nudity,1978.0,638,228968,1413,17337,129114,6370,11210,64937,7683.0,13114.0,29976.0,32158.0,13752.0,6189.0,2739.0,1291.0,713.0,788.0
35427,Animegataris,6.42,"Comedy, Parody, School",Anime-Gataris,アニメガタリズ,TV,12,"Oct 8, 2017 to Dec 24, 2017",Fall 2017,"W-Toon Studio, Yomiuri TV Enterprise, DMM.futureworks, JY Animation",Funimation,WAO World,Original,23 min. per ep.,PG-13 - Teens 13 or older,6303.0,1976,61425,90,4862,28562,2597,6242,19162,776.0,1432.0,3551.0,6997.0,6215.0,3570.0,1750.0,767.0,333.0,187.0
35434,Konbini Kareshi,6.3,"Slice of Life, Romance",Convenience Store Boy Friends,コンビニカレシ,TV,12,"Jul 7, 2017 to Sep 29, 2017",Summer 2017,"VAP, Dentsu, TBS, chara-ani.com, Pierrot Plus, Being, Gzbrain, Cocoro Free, Tosho Printing",Funimation,Studio Pierrot,Original,24 min. per ep.,PG-13 - Teens 13 or older,6909.0,1839,68262,102,6097,28682,2576,7599,23308,764.0,1151.0,2984.0,6333.0,6267.0,4221.0,1967.0,862.0,454.0,315.0
35503,Shoujo☆Kageki Revue Starlight,7.62,"Music, School",Revue Starlight,少女☆歌劇 レヴュースタァライト,TV,12,"Jul 13, 2018 to Sep 28, 2018",Summer 2018,"Pony Canyon, TBS, Bushiroad, Overlap, Nelke Planning, APDREAM",Sentai Filmworks,Kinema Citrus,Original,24 min. per ep.,PG-13 - Teens 13 or older,1230.0,2065,57600,931,5112,22503,2559,3161,24265,2258.0,3546.0,5396.0,4817.0,2318.0,1044.0,468.0,211.0,96.0,86.0
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),7.85,"Slice of Life, Psychological, Drama, School",Classroom of the Elite,ようこそ実力至上主義の教室へ,TV,12,"Jul 12, 2017 to Sep 27, 2017",Summer 2017,"Studio Hibari, Lantis, Media Factory, AT-X, Sony Music Communications, Toranoana, Kadokawa Media House, AKABEiSOFT2",Funimation,Lerche,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,734.0,190,577290,8794,29278,437639,7575,9892,92906,43419.0,69226.0,114298.0,78914.0,28180.0,11114.0,4789.0,2085.0,911.0,794.0
35540,Slow Start,7.03,"Comedy, School, Slice of Life",Slow Start,スロウスタート,TV,12,"Jan 7, 2018 to Mar 25, 2018",Winter 2018,"Aniplex, Houbunsha, Kansai Telecasting, Lawson, Kinoshita Group Holdings, Drecom",Aniplex of America,CloverWorks,4-koma manga,23 min. per ep.,PG-13 - Teens 13 or older,3544.0,1943,63210,145,5404,26390,2300,4827,24289,1224.0,1947.0,4673.0,7493.0,4238.0,2138.0,747.0,343.0,142.0,117.0
35557,Houseki no Kuni (TV),8.41,"Action, Drama, Fantasy, Mystery, Seinen",Land of the Lustrous,宝石の国,TV,12,"Oct 7, 2017 to Dec 23, 2017",Fall 2017,"Mainichi Broadcasting System, Kodansha, Movic, AT-X, TOHO animation, Tokyo MX, Q-Tec, Kyoraku Industrial Holdings, BS11",Sentai Filmworks,Orange,Manga,24 min. per ep.,PG-13 - Teens 13 or older,148.0,462,304278,8732,18243,156415,7417,6852,115351,24945.0,42290.0,39029.0,17009.0,5339.0,2158.0,881.0,367.0,191.0,535.0
35589,Toji no Miko,6.83,"Action, Fantasy",Katana Maidens:Toji no Miko,刀使ノ巫女,TV,24,"Jan 5, 2018 to Jun 22, 2018",Winter 2018,"Square Enix, Genco, Mainichi Broadcasting System, AT-X, Glovision, Kadokawa, My Theater D.D., Crunchyroll SC Anime Fund","Funimation, Crunchyroll",Studio Gokumi,Original,23 min. per ep.,PG-13 - Teens 13 or older,4304.0,1933,63683,213,9225,18883,3475,8387,23713,1033.0,1279.0,3379.0,5259.0,3805.0,2423.0,1195.0,506.0,245.0,202.0
35639,Just Because!,7.29,"Slice of Life, Drama, Romance, School",Just Because!,Just Because!,TV,12,"Oct 5, 2017 to Dec 28, 2017",Fall 2017,"Sotsu, AT-X, BS Fuji, NBCUniversal Entertainment Japan, Tokyo MX, Moonbell, INCS toenter",Sentai Filmworks,Pine Jam,Original,23 min. per ep.,PG-13 - Teens 13 or older,2380.0,675,218640,1056,16249,106606,6688,10766,78331,5312.0,10515.0,24378.0,28201.0,12813.0,5884.0,2405.0,844.0,417.0,381.0
35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,6.28,"Harem, Comedy, Romance, Ecchi, School",My Girlfriend is Shobitch,僕の彼女がマジメ過ぎるしょびっちな件,TV,10,"Oct 12, 2017 to Dec 14, 2017",Fall 2017,"AT-X, Nippon Columbia, KlockWorx, Sony Music Communications, Toranoana, Glovision, Sammy, Kadokawa Media House, Production Ace, Kadokawa",Sentai Filmworks,"Diomedéa, Studio Blanc",Web manga,23 min. per ep.,PG-13 - Teens 13 or older,6979.0,815,183979,327,15355,99186,5943,17550,45945,3586.0,3988.0,10250.0,21184.0,19536.0,11603.0,6569.0,3279.0,2027.0,1402.0
35757,Gin no Guardian II,6.61,"Adventure, Fantasy",The Silver Guardian 2,銀の墓守りII,TV,6,"Jan 13, 2018 to Feb 17, 2018",Winter 2018,Haoliners Animation League,Funimation,"Emon, Blade",Web manga,24 min. per ep.,PG-13 - Teens 13 or older,5339.0,2402,44859,68,2863,26971,787,1176,13062,987.0,1119.0,2745.0,5493.0,4171.0,2104.0,946.0,428.0,244.0,215.0
35760,Shingeki no Kyojin Season 3,8.59,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen",Attack on Titan Season 3,進撃の巨人 Season3,TV,12,"Jul 23, 2018 to Oct 15, 2018",Summer 2018,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprise",Funimation,Wit Studio,Manga,23 min. per ep.,R - 17+ (violence & profanity),76.0,48,1212430,14971,62604,991045,10271,6048,142462,194692.0,256697.0,215524.0,78551.0,19822.0,6215.0,2442.0,967.0,459.0,1285.0
35788,Shokugeki no Souma: San no Sara,8.14,"Ecchi, School, Shounen",Food Wars! The Third Plate,食戟のソーマ 餐ノ皿,TV,12,"Oct 4, 2017 to Dec 20, 2017",Fall 2017,"Lantis, Warner Bros. Japan, KlockWorx, Shueisha",Sentai Filmworks,J.C.Staff,Manga,24 min. per ep.,PG-13 - Teens 13 or older,370.0,146,659490,2691,36107,526083,8558,6600,82142,54963.0,97894.0,134960.0,76180.0,22496.0,7215.0,2179.0,809.0,315.0,635.0
35790,Tate no Yuusha no Nariagari,8.0,"Action, Adventure, Drama, Fantasy",The Rising of the Shield Hero,盾の勇者の成り上がり,TV,25,"Jan 9, 2019 to Jun 26, 2019",Winter 2019,"Frontier Works, AT-X, Nippon Columbia, Glovision, Good Smile Company, Sammy, Kadokawa Media House, NTT Plala, Kadokawa, Crunchyroll SC Anime Fund",Funimation,Kinema Citrus,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,537.0,85,907714,18693,103861,636889,15979,27622,123363,85367.0,129818.0,164881.0,100278.0,37891.0,16870.0,8393.0,3924.0,1910.0,2073.0
35835,RErideD: Tokigoe no Derrida,5.7,"Action, Sci-Fi, Drama","RErideD:Derrida, who leaps through time",RErideD－刻越えのデリダ－,TV,12,"Sep 22, 2018 to Nov 21, 2018",Fall 2018,"Half H.P Studio, Kadokawa",Funimation,GEEK TOYS,Original,23 min. per ep.,PG-13 - Teens 13 or older,9173.0,2710,35741,24,3270,10889,1334,5092,15156,291.0,300.0,888.0,1920.0,2478.0,2101.0,1283.0,771.0,438.0,286.0
35838,Shoujo Shuumatsu Ryokou,8.19,"Adventure, Mystery, Sci-Fi, Slice of Life",Girls' Last Tour,少女終末旅行,TV,12,"Oct 6, 2017 to Dec 22, 2017",Fall 2017,"AT-X, Shinchosha, Kadokawa Media House, Kadokawa",Sentai Filmworks,White Fox,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,321.0,631,228188,4140,20613,95790,10397,8570,92818,13527.0,22748.0,27528.0,14541.0,5119.0,2200.0,865.0,281.0,136.0,152.0
35849,Darling in the FranXX,7.33,"Action, Drama, Mecha, Romance, Sci-Fi",DARLING in the FRANXX,ダーリン・イン・ザ・フランキス,TV,24,"Jan 13, 2018 to Jul 7, 2018",Winter 2018,"Aniplex, Khara, Movic, Ultra Super Pictures, Lucent Pictures Entertainment, Tokyo MX, Nagoya Broadcasting Network, Asahi Broadcasting, BS11, Lawson, ABC Animation, Rialto Entertainment",Funimation,"A-1 Pictures, Trigger, CloverWorks",Original,24 min. per ep.,PG-13 - Teens 13 or older,2210.0,71,988865,23885,103972,660081,25987,53880,144945,79305.0,85753.0,129211.0,134099.0,76559.0,38784.0,24822.0,11755.0,6661.0,6838.0
35860,Karakai Jouzu no Takagi-san,7.77,"Slice of Life, Comedy, Romance, School, Shounen",Teasing Master Takagi-san,からかい上手の高木さん,TV,12,"Jan 8, 2018 to Mar 26, 2018",Winter 2018,"TMS Entertainment, Asatsu DK, Asmik Ace, TOHO animation, JR East Marketing & Communications",Funimation,Shin-Ei Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,887.0,368,361838,3537,30088,207570,13424,16311,94445,18756.0,29781.0,57792.0,45525.0,16168.0,6512.0,2321.0,921.0,411.0,448.0
35889,Hakata Tonkotsu Ramens,7.41,"Action, Mystery",Hakata Tonkotsu Ramens,博多豚骨ラーメンズ,TV,12,"Jan 12, 2018 to Mar 30, 2018",Winter 2018,"Sotsu, AT-X, Warner Bros. Japan, KlockWorx, ASCII Media Works, Tokyo MX, BS11",Funimation,Satelight,Novel,23 min. per ep.,R - 17+ (violence & profanity),1864.0,1219,120346,524,10373,58057,4118,7623,40175,3090.0,6166.0,13907.0,15184.0,6273.0,2757.0,1068.0,387.0,159.0,159.0
35928,Devils Line,6.79,"Action, Drama, Romance, Seinen, Supernatural, Vampire",Devils' Line,デビルズライン,TV,12,"Apr 7, 2018 to Jun 23, 2018",Spring 2018,"Kodansha, King Records",Sentai Filmworks,Platinum Vision,Manga,24 min. per ep.,R - 17+ (violence & profanity),4484.0,910,164432,1103,14955,78637,4683,13787,52370,4786.0,5754.0,10870.0,17399.0,12625.0,6964.0,4056.0,1800.0,1095.0,775.0
35964,Basilisk: Ouka Ninpouchou,5.47,"Action, Drama, Historical, Martial Arts",Basilisk:The Ouka Ninja Scrolls,バジリスク ～桜花忍法帖～,TV,24,"Jan 9, 2018 to Jun 19, 2018",Winter 2018,"Kodansha, Glovision, King Records, Universal Entertainment",Funimation,Seven Arcs Pictures,Manga,23 min. per ep.,R - 17+ (violence & profanity),9779.0,3009,29524,31,3350,7361,1321,4140,13352,267.0,205.0,587.0,1250.0,1628.0,1537.0,1160.0,591.0,389.0,274.0
35972,Fairy Tail: Final Series,7.55,"Action, Adventure, Comedy, Magic, Fantasy, Shounen",Fairy Tail Final Series,FAIRY TAIL ファイナルシリーズ,TV,51,"Oct 7, 2018 to Sep 29, 2019",Fall 2018,"TV Tokyo, Dentsu, Kodansha, Avex Pictures",Funimation,"A-1 Pictures, Bridge, CloverWorks",Manga,23 min. per ep.,PG-13 - Teens 13 or older,1424.0,432,323151,4467,52012,165079,12799,11529,81732,26659.0,22364.0,30900.0,29397.0,16369.0,9079.0,5265.0,2554.0,1513.0,1609.0
35988,Dame x Prince Anime Caravan,6.53,"Adventure, Comedy, Romance, Fantasy",Damepri Anime Caravan,ダメプリ ANIME CARAVAN,TV,12,"Jan 10, 2018 to Mar 28, 2018",Winter 2018,AZ Creative,Sentai Filmworks,Studio Flad,Visual novel,23 min. per ep.,PG-13 - Teens 13 or older,5726.0,3485,22025,71,2172,8041,794,2091,8927,366.0,387.0,929.0,1671.0,1559.0,943.0,469.0,191.0,118.0,82.0
35994,Satsuriku no Tenshi,6.87,"Adventure, Horror, Psychological, Thriller",Angels of Death,殺戮の天使,TV,16,"Jul 6, 2018 to Oct 26, 2018",Summer 2018,"Lantis, AT-X, KBS, Kadokawa",Funimation,J.C.Staff,Game,23 min. per ep.,R - 17+ (violence & profanity),4149.0,351,382383,4552,38490,197570,15998,34699,95626,13504.0,16706.0,30518.0,45064.0,32447.0,17434.0,9827.0,4511.0,2293.0,1479.0
36000,Sora to Umi no Aida,5.68,"Sci-Fi, Adventure, Space, Fantasy",Between the Sky and Sea,ソラとウミのアイダ,TV,12,"Oct 4, 2018 to Dec 20, 2018",Fall 2018,Half H.P Studio,Sentai Filmworks,TMS Entertainment,Game,23 min. per ep.,PG-13 - Teens 13 or older,9209.0,3828,17960,20,1440,4900,583,4104,6933,142.0,112.0,364.0,876.0,1129.0,1033.0,810.0,508.0,328.0,263.0
36023,Persona 5 the Animation,6.47,"Action, Fantasy, Supernatural",Persona 5 The Animation,TVアニメ「ペルソナ５」,TV,26,"Apr 8, 2018 to Sep 30, 2018",Spring 2018,"Aniplex, A-1 Pictures, Movic, Atlus, Sammy, Sonilude",Aniplex of America,CloverWorks,Game,24 min. per ep.,R - 17+ (violence & profanity),6035.0,840,179712,693,26435,59758,10831,24774,57914,3180.0,4171.0,9170.0,15695.0,13033.0,8670.0,5706.0,2558.0,1218.0,914.0
36027,Ousama Game The Animation,5.0,"Mystery, Dementia, Horror, Supernatural, Drama, School",King's Game,王様ゲーム The Animation,TV,12,"Oct 5, 2017 to Dec 21, 2017",Fall 2017,"AT-X, Warner Music Japan, Amuse, Hakuhodo DY Music & Pictures, Futabasha, Kakao Japan, Spacey Music Entertainment, A-Craft, Tohan Corporation",Funimation,Seven,Novel,23 min. per ep.,R - 17+ (violence & profanity),10584.0,846,176008,322,12450,97969,3981,25597,36011,2957.0,3212.0,6505.0,11562.0,14223.0,12897.0,12344.0,9080.0,8478.0,8631.0
36028,Golden Kamuy,7.83,"Action, Adventure, Historical, Seinen",Golden Kamuy,ゴールデンカムイ,TV,12,"Apr 9, 2018 to Jun 25, 2018",Spring 2018,"Magic Capsule, NBCUniversal Entertainment Japan, Tokyo MX, Good Smile Company, Sammy, Shueisha, JR East Marketing & Communications, Twin Engine",Funimation,Geno Studio,Manga,23 min. per ep.,R - 17+ (violence & profanity),777.0,672,220135,1754,21472,107966,7820,7493,75384,6874.0,16464.0,35936.0,23640.0,6283.0,2276.0,731.0,284.0,126.0,125.0
36029,Hakyuu Houshin Engi,5.41,"Adventure, Demons, Fantasy, Shounen, Supernatural",Hakyu Hoshin Engi,覇穹 封神演義,TV,23,"Jan 12, 2018 to Jun 29, 2018",Winter 2018,"NBCUniversal Entertainment Japan, i0+",Funimation,C-Station,Manga,23 min. per ep.,PG-13 - Teens 13 or older,9885.0,3865,17629,20,2176,3262,825,4382,6984,205.0,91.0,258.0,565.0,807.0,883.0,749.0,472.0,335.0,296.0
36037,Senran Kagura Shinovi Master: Tokyo Youma-hen,6.3,"Action, Comedy, Ecchi, School",Senran Kagura:Shinovi Master,閃乱カグラ SHINOVI MASTER -東京妖魔篇-,TV,12,"Oct 13, 2018 to Dec 29, 2018",Fall 2018,"Sotsu, Lantis, AT-X, Crunchyroll SC Anime Fund",Funimation,TNK,Game,23 min. per ep.,R+ - Mild Nudity,6902.0,2958,30265,64,2633,8461,968,1632,16571,433.0,300.0,771.0,1744.0,1698.0,995.0,523.0,305.0,167.0,110.0
36049,Dagashi Kashi 2,6.87,"Slice of Life, Comedy, Shounen",Dagashi Kashi 2,だがしかし2,TV,12,"Jan 12, 2018 to Mar 30, 2018",Winter 2018,"Pony Canyon, TBS, Shogakukan, Lawson, Pony Canyon Enterprise",Funimation,Tezuka Productions,Manga,12 min. per ep.,PG-13 - Teens 13 or older,4144.0,1259,115150,162,7334,62588,2969,4333,37926,1931.0,2823.0,8851.0,17758.0,10825.0,4355.0,1533.0,528.0,242.0,150.0
36094,Hakumei to Mikochi,7.65,"Fantasy, Seinen, Slice of Life",Hakumei and Mikochi,ハクメイとミコチ,TV,12,"Jan 12, 2018 to Mar 30, 2018",Winter 2018,"Lantis, AT-X, Sony Music Communications, Kadokawa Media House, Kadokawa",Sentai Filmworks,Lerche,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1149.0,2317,47637,254,4227,15263,2213,3773,22161,1389.0,2168.0,4238.0,3755.0,1668.0,870.0,276.0,100.0,52.0,43.0
36108,Takunomi.,6.43,"Comedy, Slice of Life",Takunomi,たくのみ。,TV,12,"Jan 12, 2018 to Mar 30, 2018",Winter 2018,"Pony Canyon, TBS, Magic Capsule, Shogakukan, Lawson, RAY, U-NEXT, Nichion",Sentai Filmworks,Production IMS,Web manga,12 min. per ep.,PG-13 - Teens 13 or older,6269.0,2659,36901,41,3317,14206,1279,3503,14596,421.0,415.0,1338.0,3434.0,3479.0,1927.0,683.0,280.0,121.0,85.0
36124,Itou Junji: Collection,6.17,"Mystery, Comedy, Horror, Demons, Psychological, Supernatural, Drama, Thriller, School",The Junji Ito Collection,伊藤潤二「コレクション」,TV,12,"Jan 5, 2018 to Mar 23, 2018",Winter 2018,"Nippon Columbia, Asahi Shimbun, Yomiuri TV Enterprise, Pony Canyon Enterprise, Smiral Animation, Crunchyroll SC Anime Fund, Muse Communication",Funimation,Studio Deen,Manga,24 min. per ep.,R - 17+ (violence & profanity),7495.0,1458,95082,376,9616,45530,3530,11383,25023,2166.0,2471.0,5086.0,9291.0,9011.0,6001.0,4267.0,2322.0,1383.0,918.0
36144,Garo: Vanishing Line,7.17,"Action, Demons, Supernatural, Fantasy",GARO -VANISHING LINE-,牙狼〈GARO〉-VANISHING LINE-,TV,24,"Oct 7, 2017 to Mar 31, 2018",Fall 2017,Tohokushinsha Film Corporation,Funimation,MAPPA,Original,24 min. per ep.,R - 17+ (violence & profanity),2907.0,2034,59132,120,7573,20390,3300,5839,22030,1023.0,1869.0,4858.0,6200.0,3161.0,1555.0,630.0,208.0,86.0,108.0
36220,Itsudatte Bokura no Koi wa 10 cm Datta.,7.52,"Comedy, Drama, Romance, School",Our love has always been 10 centimeters apart.,いつだって僕らの恋は10センチだった。,TV,6,"Nov 25, 2017 to Dec 30, 2017",Fall 2017,"Aniplex, Movic, Magic Capsule, Lawson, Music Ray'n, Kadokawa, INCS toenter, Yoshimoto Creative Agency",Aniplex of America,Lay-duce,Music,23 min. per ep.,PG-13 - Teens 13 or older,1519.0,1051,142253,569,8239,74290,2786,2576,54362,5541.0,7979.0,16192.0,16468.0,7150.0,3087.0,939.0,421.0,159.0,116.0
